run_id,k_si,n_si,pte,pte_error
741,0.7407407407407407,0.9629629629629629,0.00258,0.0001606237840420901
742,0.7407407407407407,0.9814814814814814,0.00255,0.00015968719422671313
743,0.7407407407407407,1.0,0.00251,0.0001584297951775486
744,0.7407407407407407,1.0185185185185186,0.00247,0.0001571623364550171
745,0.7407407407407407,1.037037037037037,0.00245,0.00015652475842498528
746,0.7407407407407407,1.0555555555555556,0.00241,0.00015524174696260025
747,0.7407407407407407,1.074074074074074,0.0024,0.0001549193338482967
748,0.7407407407407407,1.0925925925925926,0.00236,0.00015362291495737217
749,0.7407407407407407,1.1111111111111112,0.00232,0.00015231546211727818
750,0.7407407407407407,1.1296296296296295,0.00226,0.00015033296378372908
751,0.7407407407407407,1.1481481481481481,0.00222,0.0001489966442575134
752,0.7407407407407407,1.1666666666666665,0.00218,0.000147648230602334
753,0.7407407407407407,1.1851851851851851,0.00217,0.00014730919862656234
754,0.7407407407407407,1.2037037037037037,0.00215,0.0001466287829861518
755,0.7407407407407407,1.2222222222222223,0.00213,0.00014594519519326425
756,0.7407407407407407,1.2407407407407407,0.00211,0.0001452583904633395
757,0.7407407407407407,1.259259259259259,0.00208,0.00014422205101855958
758,0.7407407407407407,1.2777777777777777,0.00208,0.00014422205101855958
759,0.7407407407407407,1.2962962962962963,0.00204,0.00014282856857085702
760,0.7407407407407407,1.3148148148148149,0.00204,0.00014282856857085702
761,0.7407407407407407,1.3333333333333333,0.00203,0.00014247806848775006
762,0.7407407407407407,1.3518518518518519,0.00199,0.00014106735979665884
763,0.7407407407407407,1.3703703703703702,0.00199,0.00014106735979665884
764,0.7407407407407407,1.3888888888888888,0.00198,0.0001407124727947029
765,0.7407407407407407,1.4074074074074074,0.00196,0.00014
766,0.7407407407407407,1.4259259259259258,0.00196,0.00014
767,0.7407407407407407,1.4444444444444444,0.00194,0.0001392838827718412
768,0.7407407407407407,1.4629629629629628,0.00194,0.0001392838827718412
769,0.7407407407407407,1.4814814814814814,0.00191,0.00013820274961085253
770,0.7407407407407407,1.5,0.00189,0.0001374772708486752
771,0.7592592592592593,0.5,0.00349,0.00018681541692269405
772,0.7592592592592593,0.5185185185185185,0.00345,0.0001857417562100671
773,0.7592592592592593,0.537037037037037,0.00343,0.00018520259177452135
774,0.7592592592592593,0.5555555555555556,0.00341,0.00018466185312619387
775,0.7592592592592593,0.5740740740740741,0.00337,0.0001835755975068582
776,0.7592592592592593,0.5925925925925926,0.0033,0.00018165902124584948
777,0.7592592592592593,0.6111111111111112,0.00326,0.0001805547008526779
778,0.7592592592592593,0.6296296296296297,0.00318,0.00017832554500127006
779,0.7592592592592593,0.6481481481481481,0.00317,0.00017804493814764857
780,0.7592592592592593,0.6666666666666666,0.00313,0.00017691806012954132
781,0.7592592592592593,0.6851851851851851,0.00311,0.00017635192088548396
782,0.7592592592592593,0.7037037037037037,0.00308,0.00017549928774784245
783,0.7592592592592593,0.7222222222222222,0.00306,0.000174928556845359
784,0.7592592592592593,0.7407407407407407,0.00301,0.00017349351572897473
785,0.7592592592592593,0.7592592592592593,0.00299,0.00017291616465790584
786,0.7592592592592593,0.7777777777777778,0.00295,0.00017175564037317666
787,0.7592592592592593,0.7962962962962963,0.00293,0.0001711724276862369
788,0.7592592592592593,0.8148148148148148,0.00289,0.00017
789,0.7592592592592593,0.8333333333333333,0.00285,0.00016881943016134135
790,0.7592592592592593,0.8518518518518519,0.00282,0.00016792855623746665
791,0.7592592592592593,0.8703703703703703,0.00276,0.0001661324772583615
792,0.7592592592592593,0.8888888888888888,0.0027,0.00016431676725154983
793,0.7592592592592593,0.9074074074074074,0.00267,0.0001634013463836819
794,0.7592592592592593,0.9259259259259259,0.00265,0.00016278820596099706
795,0.7592592592592593,0.9444444444444444,0.00259,0.00016093476939431082
796,0.7592592592592593,0.9629629629629629,0.00257,0.000160312195418814
797,0.7592592592592593,0.9814814814814814,0.00256,0.00016
798,0.7592592592592593,1.0,0.00251,0.0001584297951775486
799,0.7592592592592593,1.0185185185185186,0.00247,0.0001571623364550171
800,0.7592592592592593,1.037037037037037,0.00245,0.00015652475842498528
801,0.7592592592592593,1.0555555555555556,0.00242,0.00015556349186104045
802,0.7592592592592593,1.074074074074074,0.0024,0.0001549193338482967
803,0.7592592592592593,1.0925925925925926,0.00237,0.00015394804318340653
804,0.7592592592592593,1.1111111111111112,0.00232,0.00015231546211727818
805,0.7592592592592593,1.1296296296296295,0.00228,0.000150996688705415
806,0.7592592592592593,1.1481481481481481,0.00224,0.00014966629547095766
807,0.7592592592592593,1.1666666666666665,0.00219,0.00014798648586948743
808,0.7592592592592593,1.1851851851851851,0.00217,0.00014730919862656234
809,0.7592592592592593,1.2037037037037037,0.00216,0.0001469693845669907
810,0.7592592592592593,1.2222222222222223,0.00214,0.00014628738838327792
811,0.7592592592592593,1.2407407407407407,0.00211,0.0001452583904633395
812,0.7592592592592593,1.259259259259259,0.00208,0.00014422205101855958
813,0.7592592592592593,1.2777777777777777,0.00208,0.00014422205101855958
814,0.7592592592592593,1.2962962962962963,0.00206,0.00014352700094407323
815,0.7592592592592593,1.3148148148148149,0.00204,0.00014282856857085702
816,0.7592592592592593,1.3333333333333333,0.00204,0.00014282856857085702
817,0.7592592592592593,1.3518518518518519,0.00202,0.00014212670403551894
818,0.7592592592592593,1.3703703703703702,0.00199,0.00014106735979665884
819,0.7592592592592593,1.3888888888888888,0.00199,0.00014106735979665884
820,0.7592592592592593,1.4074074074074074,0.00197,0.000140356688476182
821,0.7592592592592593,1.4259259259259258,0.00196,0.00014
822,0.7592592592592593,1.4444444444444444,0.00195,0.0001396424004376894
823,0.7592592592592593,1.4629629629629628,0.00194,0.0001392838827718412
824,0.7592592592592593,1.4814814814814814,0.00193,0.00013892443989449804
825,0.7592592592592593,1.5,0.00191,0.00013820274961085253
826,0.7777777777777778,0.5,0.00349,0.00018681541692269405
827,0.7777777777777778,0.5185185185185185,0.00345,0.0001857417562100671
828,0.7777777777777778,0.537037037037037,0.00342,0.00018493242008906928
829,0.7777777777777778,0.5555555555555556,0.0034,0.00018439088914585773
830,0.7777777777777778,0.5740740740740741,0.00336,0.00018330302779823358
831,0.7777777777777778,0.5925925925925926,0.00329,0.00018138357147217052
832,0.7777777777777778,0.6111111111111112,0.00326,0.0001805547008526779
833,0.7777777777777778,0.6296296296296297,0.00318,0.00017832554500127006
834,0.7777777777777778,0.6481481481481481,0.00317,0.00017804493814764857
835,0.7777777777777778,0.6666666666666666,0.00312,0.00017663521732655694
836,0.7777777777777778,0.6851851851851851,0.00311,0.00017635192088548396
837,0.7777777777777778,0.7037037037037037,0.00308,0.00017549928774784245
838,0.7777777777777778,0.7222222222222222,0.00305,0.0001746424919657298
839,0.7777777777777778,0.7407407407407407,0.00301,0.00017349351572897473
840,0.7777777777777778,0.7592592592592593,0.00299,0.00017291616465790584
841,0.7777777777777778,0.7777777777777778,0.00294,0.00017146428199482248
842,0.7777777777777778,0.7962962962962963,0.00293,0.0001711724276862369
843,0.7777777777777778,0.8148148148148148,0.00289,0.00017
844,0.7777777777777778,0.8333333333333333,0.00285,0.00016881943016134135
845,0.7777777777777778,0.8518518518518519,0.00282,0.00016792855623746665
846,0.7777777777777778,0.8703703703703703,0.00277,0.00016643316977093238
847,0.7777777777777778,0.8888888888888888,0.0027,0.00016431676725154983
848,0.7777777777777778,0.9074074074074074,0.00268,0.000163707055437449
849,0.7777777777777778,0.9259259259259259,0.00265,0.00016278820596099706
850,0.7777777777777778,0.9444444444444444,0.0026,0.00016124515496597098
851,0.7777777777777778,0.9629629629629629,0.00257,0.000160312195418814
852,0.7777777777777778,0.9814814814814814,0.00256,0.00016
853,0.7777777777777778,1.0,0.00251,0.0001584297951775486
854,0.7777777777777778,1.0185185185185186,0.00247,0.0001571623364550171
855,0.7777777777777778,1.037037037037037,0.00245,0.00015652475842498528
856,0.7777777777777778,1.0555555555555556,0.00242,0.00015556349186104045
857,0.7777777777777778,1.074074074074074,0.0024,0.0001549193338482967
858,0.7777777777777778,1.0925925925925926,0.00237,0.00015394804318340653
859,0.7777777777777778,1.1111111111111112,0.00233,0.00015264337522473748
860,0.7777777777777778,1.1296296296296295,0.00229,0.00015132745950421556
861,0.7777777777777778,1.1481481481481481,0.00225,0.00015
862,0.7777777777777778,1.1666666666666665,0.0022,0.00014832396974191327
863,0.7777777777777778,1.1851851851851851,0.00217,0.00014730919862656234
864,0.7777777777777778,1.2037037037037037,0.00217,0.00014730919862656234
865,0.7777777777777778,1.2222222222222223,0.00215,0.0001466287829861518
866,0.7777777777777778,1.2407407407407407,0.00214,0.00014628738838327792
867,0.7777777777777778,1.259259259259259,0.0021,0.00014491376746189437
868,0.7777777777777778,1.2777777777777777,0.00208,0.00014422205101855958
869,0.7777777777777778,1.2962962962962963,0.00207,0.0001438749456993816
870,0.7777777777777778,1.3148148148148149,0.00205,0.00014317821063276353
871,0.7777777777777778,1.3333333333333333,0.00204,0.00014282856857085702
872,0.7777777777777778,1.3518518518518519,0.00204,0.00014282856857085702
873,0.7777777777777778,1.3703703703703702,0.002,0.0001414213562373095
874,0.7777777777777778,1.3888888888888888,0.00199,0.00014106735979665884
875,0.7777777777777778,1.4074074074074074,0.00199,0.00014106735979665884
876,0.7777777777777778,1.4259259259259258,0.00198,0.0001407124727947029
877,0.7777777777777778,1.4444444444444444,0.00196,0.00014
878,0.7777777777777778,1.4629629629629628,0.00196,0.00014
879,0.7777777777777778,1.4814814814814814,0.00193,0.00013892443989449804
880,0.7777777777777778,1.5,0.00193,0.00013892443989449804
881,0.7962962962962963,0.5,0.00348,0.00018654758106177632
882,0.7962962962962963,0.5185185185185185,0.00345,0.0001857417562100671
883,0.7962962962962963,0.537037037037037,0.00342,0.00018493242008906928
884,0.7962962962962963,0.5555555555555556,0.0034,0.00018439088914585773
885,0.7962962962962963,0.5740740740740741,0.00332,0.00018220867158288598
886,0.7962962962962963,0.5925925925925926,0.00328,0.00018110770276274834
887,0.7962962962962963,0.6111111111111112,0.00324,0.00018
888,0.7962962962962963,0.6296296296296297,0.00318,0.00017832554500127006
889,0.7962962962962963,0.6481481481481481,0.00316,0.00017776388834631177
890,0.7962962962962963,0.6666666666666666,0.00312,0.00017663521732655694
891,0.7962962962962963,0.6851851851851851,0.00311,0.00017635192088548396
892,0.7962962962962963,0.7037037037037037,0.00308,0.00017549928774784245
893,0.7962962962962963,0.7222222222222222,0.00305,0.0001746424919657298
894,0.7962962962962963,0.7407407407407407,0.00302,0.00017378147196982766
895,0.7962962962962963,0.7592592592592593,0.00299,0.00017291616465790584
896,0.7962962962962963,0.7777777777777778,0.00294,0.00017146428199482248
897,0.7962962962962963,0.7962962962962963,0.00293,0.0001711724276862369
898,0.7962962962962963,0.8148148148148148,0.00289,0.00017
899,0.7962962962962963,0.8333333333333333,0.00285,0.00016881943016134135
900,0.7962962962962963,0.8518518518518519,0.00282,0.00016792855623746665
901,0.7962962962962963,0.8703703703703703,0.00276,0.0001661324772583615
902,0.7962962962962963,0.8888888888888888,0.00269,0.00016401219466856726
903,0.7962962962962963,0.9074074074074074,0.00268,0.000163707055437449
904,0.7962962962962963,0.9259259259259259,0.00265,0.00016278820596099706
905,0.7962962962962963,0.9444444444444444,0.00261,0.00016155494421403512
906,0.7962962962962963,0.9629629629629629,0.00257,0.000160312195418814
907,0.7962962962962963,0.9814814814814814,0.00256,0.00016
908,0.7962962962962963,1.0,0.00252,0.00015874507866387545
909,0.7962962962962963,1.0185185185185186,0.00247,0.0001571623364550171
910,0.7962962962962963,1.037037037037037,0.00246,0.00015684387141358123
911,0.7962962962962963,1.0555555555555556,0.00242,0.00015556349186104045
912,0.7962962962962963,1.074074074074074,0.00241,0.00015524174696260025
913,0.7962962962962963,1.0925925925925926,0.00238,0.00015427248620541512
914,0.7962962962962963,1.1111111111111112,0.00235,0.0001532970971675589
915,0.7962962962962963,1.1296296296296295,0.00231,0.00015198684153570663
916,0.7962962962962963,1.1481481481481481,0.00227,0.00015066519173319363
917,0.7962962962962963,1.1666666666666665,0.00223,0.00014933184523068077
918,0.7962962962962963,1.1851851851851851,0.00218,0.000147648230602334
919,0.7962962962962963,1.2037037037037037,0.00217,0.00014730919862656234
920,0.7962962962962963,1.2222222222222223,0.00215,0.0001466287829861518
921,0.7962962962962963,1.2407407407407407,0.00214,0.00014628738838327792
922,0.7962962962962963,1.259259259259259,0.00211,0.0001452583904633395
923,0.7962962962962963,1.2777777777777777,0.00209,0.00014456832294800962
924,0.7962962962962963,1.2962962962962963,0.00208,0.00014422205101855958
925,0.7962962962962963,1.3148148148148149,0.00206,0.00014352700094407323
926,0.7962962962962963,1.3333333333333333,0.00205,0.00014317821063276353
927,0.7962962962962963,1.3518518518518519,0.00204,0.00014282856857085702
928,0.7962962962962963,1.3703703703703702,0.00203,0.00014247806848775006
929,0.7962962962962963,1.3888888888888888,0.00199,0.00014106735979665884
930,0.7962962962962963,1.4074074074074074,0.00199,0.00014106735979665884
931,0.7962962962962963,1.4259259259259258,0.00199,0.00014106735979665884
932,0.7962962962962963,1.4444444444444444,0.00198,0.0001407124727947029
933,0.7962962962962963,1.4629629629629628,0.00196,0.00014
934,0.7962962962962963,1.4814814814814814,0.00195,0.0001396424004376894
935,0.7962962962962963,1.5,0.00194,0.0001392838827718412
936,0.8148148148148148,0.5,0.00348,0.00018654758106177632
937,0.8148148148148148,0.5185185185185185,0.00345,0.0001857417562100671
938,0.8148148148148148,0.537037037037037,0.00342,0.00018493242008906928
939,0.8148148148148148,0.5555555555555556,0.0034,0.00018439088914585773
940,0.8148148148148148,0.5740740740740741,0.00332,0.00018220867158288598
941,0.8148148148148148,0.5925925925925926,0.00328,0.00018110770276274834
942,0.8148148148148148,0.6111111111111112,0.00322,0.0001794435844492636
943,0.8148148148148148,0.6296296296296297,0.00318,0.00017832554500127006
944,0.8148148148148148,0.6481481481481481,0.00316,0.00017776388834631177
945,0.8148148148148148,0.6666666666666666,0.00312,0.00017663521732655694
946,0.8148148148148148,0.6851851851851851,0.00311,0.00017635192088548396
947,0.8148148148148148,0.7037037037037037,0.00308,0.00017549928774784245
948,0.8148148148148148,0.7222222222222222,0.00305,0.0001746424919657298
949,0.8148148148148148,0.7407407407407407,0.00302,0.00017378147196982766
950,0.8148148148148148,0.7592592592592593,0.00299,0.00017291616465790584
951,0.8148148148148148,0.7777777777777778,0.00294,0.00017146428199482248
952,0.8148148148148148,0.7962962962962963,0.00293,0.0001711724276862369
953,0.8148148148148148,0.8148148148148148,0.00289,0.00017
954,0.8148148148148148,0.8333333333333333,0.00285,0.00016881943016134135
955,0.8148148148148148,0.8518518518518519,0.00281,0.0001676305461424021
956,0.8148148148148148,0.8703703703703703,0.00277,0.00016643316977093238
957,0.8148148148148148,0.8888888888888888,0.00269,0.00016401219466856726
958,0.8148148148148148,0.9074074074074074,0.00268,0.000163707055437449
959,0.8148148148148148,0.9259259259259259,0.00265,0.00016278820596099706
960,0.8148148148148148,0.9444444444444444,0.00262,0.00016186414056238647
961,0.8148148148148148,0.9629629629629629,0.00257,0.000160312195418814
962,0.8148148148148148,0.9814814814814814,0.00256,0.00016
963,0.8148148148148148,1.0,0.00254,0.00015937377450509228
964,0.8148148148148148,1.0185185185185186,0.00248,0.00015748015748023623
965,0.8148148148148148,1.037037037037037,0.00246,0.00015684387141358123
966,0.8148148148148148,1.0555555555555556,0.00242,0.00015556349186104045
967,0.8148148148148148,1.074074074074074,0.00241,0.00015524174696260025
968,0.8148148148148148,1.0925925925925926,0.00239,0.00015459624833740306
969,0.8148148148148148,1.1111111111111112,0.00237,0.00015394804318340653
970,0.8148148148148148,1.1296296296296295,0.00233,0.00015264337522473748
971,0.8148148148148148,1.1481481481481481,0.00227,0.00015066519173319363
972,0.8148148148148148,1.1666666666666665,0.00223,0.00014933184523068077
973,0.8148148148148148,1.1851851851851851,0.00218,0.000147648230602334
974,0.8148148148148148,1.2037037037037037,0.00217,0.00014730919862656234
975,0.8148148148148148,1.2222222222222223,0.00216,0.0001469693845669907
976,0.8148148148148148,1.2407407407407407,0.00215,0.0001466287829861518
977,0.8148148148148148,1.259259259259259,0.00213,0.00014594519519326425
978,0.8148148148148148,1.2777777777777777,0.00211,0.0001452583904633395
979,0.8148148148148148,1.2962962962962963,0.00209,0.00014456832294800962
980,0.8148148148148148,1.3148148148148149,0.00207,0.0001438749456993816
981,0.8148148148148148,1.3333333333333333,0.00206,0.00014352700094407323
982,0.8148148148148148,1.3518518518518519,0.00205,0.00014317821063276353
983,0.8148148148148148,1.3703703703703702,0.00204,0.00014282856857085702
984,0.8148148148148148,1.3888888888888888,0.00203,0.00014247806848775006
985,0.8148148148148148,1.4074074074074074,0.00199,0.00014106735979665884
986,0.8148148148148148,1.4259259259259258,0.00199,0.00014106735979665884
987,0.8148148148148148,1.4444444444444444,0.00199,0.00014106735979665884
988,0.8148148148148148,1.4629629629629628,0.00198,0.0001407124727947029
989,0.8148148148148148,1.4814814814814814,0.00196,0.00014
990,0.8148148148148148,1.5,0.00195,0.0001396424004376894
991,0.8333333333333333,0.5,0.00347,0.00018627936010197157
992,0.8333333333333333,0.5185185185185185,0.00345,0.0001857417562100671
993,0.8333333333333333,0.537037037037037,0.00342,0.00018493242008906928
994,0.8333333333333333,0.5555555555555556,0.00339,0.00018411952639521968
995,0.8333333333333333,0.5740740740740741,0.00332,0.00018220867158288598
996,0.8333333333333333,0.5925925925925926,0.00327,0.00018083141320025125
997,0.8333333333333333,0.6111111111111112,0.00322,0.0001794435844492636
998,0.8333333333333333,0.6296296296296297,0.00318,0.00017832554500127006
999,0.8333333333333333,0.6481481481481481,0.00316,0.00017776388834631177
1000,0.8333333333333333,0.6666666666666666,0.00312,0.00017663521732655694
1001,0.8333333333333333,0.6851851851851851,0.00311,0.00017635192088548396
1002,0.8333333333333333,0.7037037037037037,0.00308,0.00017549928774784245
1003,0.8333333333333333,0.7222222222222222,0.00305,0.0001746424919657298
1004,0.8333333333333333,0.7407407407407407,0.00303,0.0001740689518552921
1005,0.8333333333333333,0.7592592592592593,0.00299,0.00017291616465790584
1006,0.8333333333333333,0.7777777777777778,0.00294,0.00017146428199482248
1007,0.8333333333333333,0.7962962962962963,0.00293,0.0001711724276862369
1008,0.8333333333333333,0.8148148148148148,0.00289,0.00017
1009,0.8333333333333333,0.8333333333333333,0.00285,0.00016881943016134135
1010,0.8333333333333333,0.8518518518518519,0.00281,0.0001676305461424021
1011,0.8333333333333333,0.8703703703703703,0.00277,0.00016643316977093238
1012,0.8333333333333333,0.8888888888888888,0.00271,0.0001646207763315433
1013,0.8333333333333333,0.9074074074074074,0.00268,0.000163707055437449
1014,0.8333333333333333,0.9259259259259259,0.00267,0.0001634013463836819
1015,0.8333333333333333,0.9444444444444444,0.00262,0.00016186414056238647
1016,0.8333333333333333,0.9629629629629629,0.00259,0.00016093476939431082
1017,0.8333333333333333,0.9814814814814814,0.00256,0.00016
1018,0.8333333333333333,1.0,0.00254,0.00015937377450509228
1019,0.8333333333333333,1.0185185185185186,0.00249,0.000157797338380595
1020,0.8333333333333333,1.037037037037037,0.00246,0.00015684387141358123
1021,0.8333333333333333,1.0555555555555556,0.00243,0.00015588457268119897
1022,0.8333333333333333,1.074074074074074,0.00241,0.00015524174696260025
1023,0.8333333333333333,1.0925925925925926,0.00239,0.00015459624833740306
1024,0.8333333333333333,1.1111111111111112,0.00237,0.00015394804318340653
1025,0.8333333333333333,1.1296296296296295,0.00235,0.0001532970971675589
1026,0.8333333333333333,1.1481481481481481,0.0023,0.000151657508881031
1027,0.8333333333333333,1.1666666666666665,0.00225,0.00015
1028,0.8333333333333333,1.1851851851851851,0.0022,0.00014832396974191327
1029,0.8333333333333333,1.2037037037037037,0.00218,0.000147648230602334
1030,0.8333333333333333,1.2222222222222223,0.00216,0.0001469693845669907
1031,0.8333333333333333,1.2407407407407407,0.00215,0.0001466287829861518
1032,0.8333333333333333,1.259259259259259,0.00213,0.00014594519519326425
1033,0.8333333333333333,1.2777777777777777,0.00212,0.00014560219778561037
1034,0.8333333333333333,1.2962962962962963,0.0021,0.00014491376746189437
1035,0.8333333333333333,1.3148148148148149,0.00208,0.00014422205101855958
1036,0.8333333333333333,1.3333333333333333,0.00207,0.0001438749456993816
1037,0.8333333333333333,1.3518518518518519,0.00206,0.00014352700094407323
1038,0.8333333333333333,1.3703703703703702,0.00205,0.00014317821063276353
1039,0.8333333333333333,1.3888888888888888,0.00204,0.00014282856857085702
1040,0.8333333333333333,1.4074074074074074,0.00202,0.00014212670403551894
1041,0.8333333333333333,1.4259259259259258,0.00199,0.00014106735979665884
1042,0.8333333333333333,1.4444444444444444,0.00199,0.00014106735979665884
1043,0.8333333333333333,1.4629629629629628,0.00199,0.00014106735979665884
1044,0.8333333333333333,1.4814814814814814,0.00198,0.0001407124727947029
1045,0.8333333333333333,1.5,0.00196,0.00014
1046,0.8518518518518519,0.5,0.00348,0.00018654758106177632
1047,0.8518518518518519,0.5185185185185185,0.00345,0.0001857417562100671
1048,0.8518518518518519,0.537037037037037,0.00342,0.00018493242008906928
1049,0.8518518518518519,0.5555555555555556,0.00338,0.00018384776310850234
1050,0.8518518518518519,0.5740740740740741,0.00332,0.00018220867158288598
1051,0.8518518518518519,0.5925925925925926,0.00327,0.00018083141320025125
1052,0.8518518518518519,0.6111111111111112,0.00322,0.0001794435844492636
1053,0.8518518518518519,0.6296296296296297,0.00318,0.00017832554500127006
1054,0.8518518518518519,0.6481481481481481,0.00316,0.00017776388834631177
1055,0.8518518518518519,0.6666666666666666,0.00312,0.00017663521732655694
1056,0.8518518518518519,0.6851851851851851,0.0031,0.0001760681686165901
1057,0.8518518518518519,0.7037037037037037,0.00308,0.00017549928774784245
1058,0.8518518518518519,0.7222222222222222,0.00305,0.0001746424919657298
1059,0.8518518518518519,0.7407407407407407,0.00303,0.0001740689518552921
1060,0.8518518518518519,0.7592592592592593,0.00299,0.00017291616465790584
1061,0.8518518518518519,0.7777777777777778,0.00294,0.00017146428199482248
1062,0.8518518518518519,0.7962962962962963,0.00292,0.00017088007490635062
1063,0.8518518518518519,0.8148148148148148,0.00289,0.00017
1064,0.8518518518518519,0.8333333333333333,0.00287,0.00016941074346097417
1065,0.8518518518518519,0.8518518518518519,0.0028,0.00016733200530681512
1066,0.8518518518518519,0.8703703703703703,0.00277,0.00016643316977093238
1067,0.8518518518518519,0.8888888888888888,0.00273,0.00016522711641858305
1068,0.8518518518518519,0.9074074074074074,0.00268,0.000163707055437449
1069,0.8518518518518519,0.9259259259259259,0.00267,0.0001634013463836819
1070,0.8518518518518519,0.9444444444444444,0.00263,0.00016217274740226855
1071,0.8518518518518519,0.9629629629629629,0.00261,0.00016155494421403512
1072,0.8518518518518519,0.9814814814814814,0.00256,0.00016
1073,0.8518518518518519,1.0,0.00254,0.00015937377450509228
1074,0.8518518518518519,1.0185185185185186,0.00251,0.0001584297951775486
1075,0.8518518518518519,1.037037037037037,0.00247,0.0001571623364550171
1076,0.8518518518518519,1.0555555555555556,0.00243,0.00015588457268119897
1077,0.8518518518518519,1.074074074074074,0.00242,0.00015556349186104045
1078,0.8518518518518519,1.0925925925925926,0.00239,0.00015459624833740306
1079,0.8518518518518519,1.1111111111111112,0.00238,0.00015427248620541512
1080,0.8518518518518519,1.1296296296296295,0.00235,0.0001532970971675589
1081,0.8518518518518519,1.1481481481481481,0.00232,0.00015231546211727818
1082,0.8518518518518519,1.1666666666666665,0.00227,0.00015066519173319363
1083,0.8518518518518519,1.1851851851851851,0.00223,0.00014933184523068077
1084,0.8518518518518519,1.2037037037037037,0.00218,0.000147648230602334
1085,0.8518518518518519,1.2222222222222223,0.00217,0.00014730919862656234
1086,0.8518518518518519,1.2407407407407407,0.00216,0.0001469693845669907
1087,0.8518518518518519,1.259259259259259,0.00215,0.0001466287829861518
1088,0.8518518518518519,1.2777777777777777,0.00213,0.00014594519519326425
1089,0.8518518518518519,1.2962962962962963,0.0021,0.00014491376746189437
1090,0.8518518518518519,1.3148148148148149,0.0021,0.00014491376746189437
1091,0.8518518518518519,1.3333333333333333,0.00207,0.0001438749456993816
1092,0.8518518518518519,1.3518518518518519,0.00206,0.00014352700094407323
1093,0.8518518518518519,1.3703703703703702,0.00206,0.00014352700094407323
1094,0.8518518518518519,1.3888888888888888,0.00205,0.00014317821063276353
1095,0.8518518518518519,1.4074074074074074,0.00204,0.00014282856857085702
1096,0.8518518518518519,1.4259259259259258,0.002,0.0001414213562373095
1097,0.8518518518518519,1.4444444444444444,0.00199,0.00014106735979665884
1098,0.8518518518518519,1.4629629629629628,0.00199,0.00014106735979665884
1099,0.8518518518518519,1.4814814814814814,0.00199,0.00014106735979665884
1100,0.8518518518518519,1.5,0.00197,0.000140356688476182
1101,0.8703703703703703,0.5,0.00348,0.00018654758106177632
1102,0.8703703703703703,0.5185185185185185,0.00344,0.0001854723699099141
1103,0.8703703703703703,0.537037037037037,0.00342,0.00018493242008906928
1104,0.8703703703703703,0.5555555555555556,0.00338,0.00018384776310850234
1105,0.8703703703703703,0.5740740740740741,0.00331,0.00018193405398660254
1106,0.8703703703703703,0.5925925925925926,0.00327,0.00018083141320025125
1107,0.8703703703703703,0.6111111111111112,0.00322,0.0001794435844492636
1108,0.8703703703703703,0.6296296296296297,0.00318,0.00017832554500127006
1109,0.8703703703703703,0.6481481481481481,0.00316,0.00017776388834631177
1110,0.8703703703703703,0.6666666666666666,0.00312,0.00017663521732655694
1111,0.8703703703703703,0.6851851851851851,0.0031,0.0001760681686165901
1112,0.8703703703703703,0.7037037037037037,0.00308,0.00017549928774784245
1113,0.8703703703703703,0.7222222222222222,0.00305,0.0001746424919657298
1114,0.8703703703703703,0.7407407407407407,0.00303,0.0001740689518552921
1115,0.8703703703703703,0.7592592592592593,0.003,0.00017320508075688776
1116,0.8703703703703703,0.7777777777777778,0.00294,0.00017146428199482248
1117,0.8703703703703703,0.7962962962962963,0.00292,0.00017088007490635062
1118,0.8703703703703703,0.8148148148148148,0.00289,0.00017
1119,0.8703703703703703,0.8333333333333333,0.00288,0.0001697056274847714
1120,0.8703703703703703,0.8518518518518519,0.0028,0.00016733200530681512
1121,0.8703703703703703,0.8703703703703703,0.00278,0.00016673332000533066
1122,0.8703703703703703,0.8888888888888888,0.00274,0.0001655294535724685
1123,0.8703703703703703,0.9074074074074074,0.00268,0.000163707055437449
1124,0.8703703703703703,0.9259259259259259,0.00267,0.0001634013463836819
1125,0.8703703703703703,0.9444444444444444,0.00265,0.00016278820596099706
1126,0.8703703703703703,0.9629629629629629,0.00261,0.00016155494421403512
1127,0.8703703703703703,0.9814814814814814,0.00257,0.000160312195418814
1128,0.8703703703703703,1.0,0.00255,0.00015968719422671313
1129,0.8703703703703703,1.0185185185185186,0.00252,0.00015874507866387545
1130,0.8703703703703703,1.037037037037037,0.00247,0.0001571623364550171
1131,0.8703703703703703,1.0555555555555556,0.00244,0.0001562049935181331
1132,0.8703703703703703,1.074074074074074,0.00242,0.00015556349186104045
1133,0.8703703703703703,1.0925925925925926,0.00241,0.00015524174696260025
1134,0.8703703703703703,1.1111111111111112,0.00238,0.00015427248620541512
1135,0.8703703703703703,1.1296296296296295,0.00237,0.00015394804318340653
1136,0.8703703703703703,1.1481481481481481,0.00234,0.00015297058540778355
1137,0.8703703703703703,1.1666666666666665,0.00229,0.00015132745950421556
1138,0.8703703703703703,1.1851851851851851,0.00224,0.00014966629547095766
1139,0.8703703703703703,1.2037037037037037,0.0022,0.00014832396974191327
1140,0.8703703703703703,1.2222222222222223,0.00217,0.00014730919862656234
1141,0.8703703703703703,1.2407407407407407,0.00216,0.0001469693845669907
1142,0.8703703703703703,1.259259259259259,0.00215,0.0001466287829861518
1143,0.8703703703703703,1.2777777777777777,0.00214,0.00014628738838327792
